구분: 0, X_train 건수: 6478, X_train_SMOTE 건수: 8116, After Drop 건수: 6478, Drop Col:['sex'], GroupBy_Col:age
구분: 1, X_train 건수: 7293, X_train_SMOTE 건수: 9188, After Drop 건수: 7293, Drop Col:['imcome_cat'], GroupBy_Col:contact_cnt_for_12m
구분: 1, X_train 건수: 3375, X_train_SMOTE 건수: 4202, After Drop 건수: 3375, Drop Col:['imcome_cat'], GroupBy_Col:credit_line
구분: 1, X_train 건수: 4986, X_train_SMOTE 건수: 6254, After Drop 건수: 4986, Drop Col:['imcome_cat'], GroupBy_Col:tot_revol_balance
구분: 1, X_train 건수: 3095, X_train_SMOTE 건수: 3878, After Drop 건수: 3095, Drop Col:['imcome_cat'], GroupBy_Col:mean_open_to_buy
구분: 1, X_train 건수: 4799, X_train_SMOTE 건수: 6038, After Drop 건수: 4799, Drop Col:['imcome_cat'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 1, X_train 건수: 3243, X_train_SMOTE 건수: 4130, After Drop 건수: 3243, Drop Col:['imcome_cat'], GroupBy_Col:tot_trans_amt_for_12m
구분: 1, X_train 건수: 4360, X_train_SMOTE 건수: 5456, After Drop 건수: 4360, Drop Col:['imcome_cat'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 1, X_train 건수: 5618, X_train_SMOTE 건수: 7098, After Drop 건수: 5618, Drop Col:['imcome_cat'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 1, X_train 건수: 4764, X_train_SMOTE 건수: 5984, After Drop 건수: 4764, Drop Col:['imcome_cat'], GroupBy_Col:mean_util_pct
구분: 2, X_train 건수: 5824, X_train_SMOTE 건수: 7306, After Drop 건수: 5824, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:age
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:sex
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:dependent_num
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:education
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:marital_stat
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:imcome_cat
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:card_type
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:mon_on_book
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:tot_product_count
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:months_inact_for_12m
구분: 2, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:contact_cnt_for_12m
구분: 2, X_train 건수: 2996, X_train_SMOTE 건수: 3728, After Drop 건수: 2996, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:credit_line
구분: 2, X_train 건수: 4068, X_train_SMOTE 건수: 5102, After Drop 건수: 4068, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:tot_revol_balance
구분: 2, X_train 건수: 2744, X_train_SMOTE 건수: 3440, After Drop 건수: 2744, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:mean_open_to_buy
구분: 2, X_train 건수: 2837, X_train_SMOTE 건수: 3596, After Drop 건수: 2837, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:tot_trans_amt_for_12m
구분: 2, X_train 건수: 3494, X_train_SMOTE 건수: 4364, After Drop 건수: 3494, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 2, X_train 건수: 4504, X_train_SMOTE 건수: 5662, After Drop 건수: 4504, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 2, X_train 건수: 3868, X_train_SMOTE 건수: 4838, After Drop 건수: 3868, Drop Col:['tot_amt_ratio_q4_q1'], GroupBy_Col:mean_util_pct
구분: 3, X_train 건수: 5824, X_train_SMOTE 건수: 7306, After Drop 건수: 5824, Drop Col:['mean_util_pct'], GroupBy_Col:age
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:sex
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:dependent_num
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:education
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:marital_stat
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:imcome_cat
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:card_type
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:mon_on_book
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:tot_product_count
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:months_inact_for_12m
구분: 3, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_util_pct'], GroupBy_Col:contact_cnt_for_12m
구분: 3, X_train 건수: 2975, X_train_SMOTE 건수: 3702, After Drop 건수: 2975, Drop Col:['mean_util_pct'], GroupBy_Col:credit_line
구분: 3, X_train 건수: 4078, X_train_SMOTE 건수: 5114, After Drop 건수: 4078, Drop Col:['mean_util_pct'], GroupBy_Col:tot_revol_balance
구분: 3, X_train 건수: 2769, X_train_SMOTE 건수: 3460, After Drop 건수: 2769, Drop Col:['mean_util_pct'], GroupBy_Col:mean_open_to_buy
구분: 3, X_train 건수: 3890, X_train_SMOTE 건수: 4858, After Drop 건수: 3890, Drop Col:['mean_util_pct'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 3, X_train 건수: 2869, X_train_SMOTE 건수: 3642, After Drop 건수: 2869, Drop Col:['mean_util_pct'], GroupBy_Col:tot_trans_amt_for_12m
구분: 3, X_train 건수: 3495, X_train_SMOTE 건수: 4366, After Drop 건수: 3495, Drop Col:['mean_util_pct'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 3, X_train 건수: 4505, X_train_SMOTE 건수: 5662, After Drop 건수: 4505, Drop Col:['mean_util_pct'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 4, X_train 건수: 5827, X_train_SMOTE 건수: 7310, After Drop 건수: 5827, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:age
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:sex
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:dependent_num
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:education
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:marital_stat
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:imcome_cat
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:card_type
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:mon_on_book
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:tot_product_count
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:months_inact_for_12m
구분: 4, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:contact_cnt_for_12m
구분: 4, X_train 건수: 3170, X_train_SMOTE 건수: 3956, After Drop 건수: 3170, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:credit_line
구분: 4, X_train 건수: 4191, X_train_SMOTE 건수: 5260, After Drop 건수: 4191, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:tot_revol_balance
구분: 4, X_train 건수: 2985, X_train_SMOTE 건수: 3752, After Drop 건수: 2985, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:mean_open_to_buy
구분: 4, X_train 건수: 3910, X_train_SMOTE 건수: 4880, After Drop 건수: 3910, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 4, X_train 건수: 3058, X_train_SMOTE 건수: 3874, After Drop 건수: 3058, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:tot_trans_amt_for_12m
구분: 4, X_train 건수: 4522, X_train_SMOTE 건수: 5676, After Drop 건수: 4522, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 4, X_train 건수: 3897, X_train_SMOTE 건수: 4876, After Drop 건수: 3897, Drop Col:['tot_trans_cnt_for_12m'], GroupBy_Col:mean_util_pct
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:sex
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:dependent_num
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:education
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:marital_stat
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:imcome_cat
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:card_type
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:mon_on_book
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:tot_product_count
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:months_inact_for_12m
구분: 5, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['age'], GroupBy_Col:contact_cnt_for_12m
구분: 5, X_train 건수: 2695, X_train_SMOTE 건수: 3338, After Drop 건수: 2695, Drop Col:['age'], GroupBy_Col:credit_line
구분: 5, X_train 건수: 3967, X_train_SMOTE 건수: 4964, After Drop 건수: 3967, Drop Col:['age'], GroupBy_Col:tot_revol_balance
구분: 5, X_train 건수: 2463, X_train_SMOTE 건수: 3076, After Drop 건수: 2463, Drop Col:['age'], GroupBy_Col:mean_open_to_buy
구분: 5, X_train 건수: 3850, X_train_SMOTE 건수: 4812, After Drop 건수: 3850, Drop Col:['age'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 5, X_train 건수: 2594, X_train_SMOTE 건수: 3288, After Drop 건수: 2594, Drop Col:['age'], GroupBy_Col:tot_trans_amt_for_12m
구분: 5, X_train 건수: 3494, X_train_SMOTE 건수: 4364, After Drop 건수: 3494, Drop Col:['age'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 5, X_train 건수: 4484, X_train_SMOTE 건수: 5636, After Drop 건수: 4484, Drop Col:['age'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 5, X_train 건수: 3830, X_train_SMOTE 건수: 4784, After Drop 건수: 3830, Drop Col:['age'], GroupBy_Col:mean_util_pct
구분: 6, X_train 건수: 5824, X_train_SMOTE 건수: 7306, After Drop 건수: 5824, Drop Col:['mean_open_to_buy'], GroupBy_Col:age
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:sex
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:dependent_num
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:education
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:marital_stat
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:imcome_cat
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:card_type
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:mon_on_book
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_product_count
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:months_inact_for_12m
구분: 6, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['mean_open_to_buy'], GroupBy_Col:contact_cnt_for_12m
구분: 6, X_train 건수: 2695, X_train_SMOTE 건수: 3338, After Drop 건수: 2695, Drop Col:['mean_open_to_buy'], GroupBy_Col:credit_line
구분: 6, X_train 건수: 3967, X_train_SMOTE 건수: 4964, After Drop 건수: 3967, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_revol_balance
구분: 6, X_train 건수: 3850, X_train_SMOTE 건수: 4812, After Drop 건수: 3850, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 6, X_train 건수: 2594, X_train_SMOTE 건수: 3288, After Drop 건수: 2594, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_trans_amt_for_12m
구분: 6, X_train 건수: 3494, X_train_SMOTE 건수: 4364, After Drop 건수: 3494, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 6, X_train 건수: 4484, X_train_SMOTE 건수: 5636, After Drop 건수: 4484, Drop Col:['mean_open_to_buy'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 6, X_train 건수: 3830, X_train_SMOTE 건수: 4784, After Drop 건수: 3830, Drop Col:['mean_open_to_buy'], GroupBy_Col:mean_util_pct
구분: 7, X_train 건수: 5824, X_train_SMOTE 건수: 7306, After Drop 건수: 5824, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:age
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:sex
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:dependent_num
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:education
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:marital_stat
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:imcome_cat
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:card_type
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:mon_on_book
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:tot_product_count
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:months_inact_for_12m
구분: 7, X_train 건수: 5828, X_train_SMOTE 건수: 7312, After Drop 건수: 5828, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:contact_cnt_for_12m
구분: 7, X_train 건수: 2873, X_train_SMOTE 건수: 3544, After Drop 건수: 2873, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:credit_line
구분: 7, X_train 건수: 4019, X_train_SMOTE 건수: 5036, After Drop 건수: 4019, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:tot_revol_balance
구분: 7, X_train 건수: 2624, X_train_SMOTE 건수: 3272, After Drop 건수: 2624, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:mean_open_to_buy
구분: 7, X_train 건수: 3864, X_train_SMOTE 건수: 4828, After Drop 건수: 3864, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 7, X_train 건수: 3494, X_train_SMOTE 건수: 4364, After Drop 건수: 3494, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 7, X_train 건수: 4501, X_train_SMOTE 건수: 5656, After Drop 건수: 4501, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 7, X_train 건수: 3844, X_train_SMOTE 건수: 4804, After Drop 건수: 3844, Drop Col:['tot_trans_amt_for_12m'], GroupBy_Col:mean_util_pct
구분: 8, X_train 건수: 6478, X_train_SMOTE 건수: 8116, After Drop 건수: 6478, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:age
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:dependent_num
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:education
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:marital_stat
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:card_type
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:mon_on_book
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_product_count
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:months_inact_for_12m
구분: 8, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:contact_cnt_for_12m
구분: 8, X_train 건수: 3020, X_train_SMOTE 건수: 3734, After Drop 건수: 3020, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:credit_line
구분: 8, X_train 건수: 4417, X_train_SMOTE 건수: 5518, After Drop 건수: 4417, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_revol_balance
구분: 8, X_train 건수: 2746, X_train_SMOTE 건수: 3420, After Drop 건수: 2746, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:mean_open_to_buy
구분: 8, X_train 건수: 4289, X_train_SMOTE 건수: 5356, After Drop 건수: 4289, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_amt_ratio_q4_q1
구분: 8, X_train 건수: 2910, X_train_SMOTE 건수: 3690, After Drop 건수: 2910, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_trans_amt_for_12m
구분: 8, X_train 건수: 3888, X_train_SMOTE 건수: 4856, After Drop 건수: 3888, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_trans_cnt_for_12m
구분: 8, X_train 건수: 4998, X_train_SMOTE 건수: 6276, After Drop 건수: 4998, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:tot_cnt_ratio_q4_q1
구분: 8, X_train 건수: 4251, X_train_SMOTE 건수: 5308, After Drop 건수: 4251, Drop Col:['sex', 'imcome_cat'], GroupBy_Col:mean_util_pct
구분: 9, X_train 건수: 6478, X_train_SMOTE 건수: 8116, After Drop 건수: 6478, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:age
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:dependent_num
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:education
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:marital_stat
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:imcome_cat
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:card_type
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:mon_on_book
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:tot_product_count
구분: 9, X_train 건수: 6482, X_train_SMOTE 건수: 8122, After Drop 건수: 6482, Drop Col:['sex', 'tot_amt_ratio_q4_q1'], GroupBy_Col:months_inact_for_12m
